Folder_Number,Image_Link,Ad_Name,Product,Company,Ad_Description,Ad_Placement
139,https://drive.google.com/file/d/16nFnJCT9Un5YGj9Af8LJvDo6mk4ccySC/view?usp=drivesdk,Media Hotels,Hotel Booking,Media Hotels,La Wonder Week features the color of Cuba! 30% off.,Inline
139,https://drive.google.com/file/d/1KIoxGawRVdro72ZA0tyq7Tz7g2qxmToV/view?usp=drivesdk,Gazpacho,Gazpacho Cooking Guide,Not specified,A recipe guide for making gazpacho.,Inline advertisement below the headline
139,https://drive.google.com/file/d/1KIoxGawRVdro72ZA0tyq7Tz7g2qxmToV/view?usp=drivesdk,Energy Savings,Solar Energy Solutions,Social Energy,Save up to 90% on energy costs. Discover how.,Inline advertisement in the bottom section about energy savings
139,https://drive.google.com/file/d/1KIoxGawRVdro72ZA0tyq7Tz7g2qxmToV/view?usp=drivesdk,Wonder Week,Travel Discounts,Media Hotels,Wonder Week has the color of Cuba! Up to 30% off.,Inline advertisement in the bottom section about travel discounts
139,https://drive.google.com/file/d/1rUNZP4cW50GQ7S7cimkrJtkBWi7tj99N/view?usp=drivesdk,"Si, en Hyundai el Bl",Automobile,Hyundai,Promoting Hyundai vehicles.,Sidebar
139,https://drive.google.com/file/d/14oj2qUpCRJn5typS4PL4DobQG4SV0CWj/view?usp=drivesdk,Kitchen Blender,Handheld Blender,Unspecified,"A versatile handheld blender used for mixing, pureeing, and blending various ingredients in the kitchen.",Bottom right section of the page
139,https://drive.google.com/file/d/1YDCwegpQyIUytSU3hvpoqwkQIGlQhPiK/view?usp=drivesdk,Europcar,Car Rental Services,Europcar,Rent a car with style this summer.,sidebar
139,https://drive.google.com/file/d/1W5eKbPf9B6nNq8RZz1DKsh-ZrFb7WopY/view?usp=drivesdk,El gran debate,Household items,Braun,"An advertisement for Braun's household products related to kitchen use, possibly highlighting a debate on kitchen efficiency or equipment.",Sidebar
139,https://drive.google.com/file/d/1I8-ZIoO54oO5ib11E9bcdIkXV5-0KJMk/view?usp=drivesdk,Tarjeta American Express Business Platinum,Business Credit Card,American Express,"A credit card designed for businesses, offering various benefits and features.",Sidebar
139,https://drive.google.com/file/d/1I8-ZIoO54oO5ib11E9bcdIkXV5-0KJMk/view?usp=drivesdk,gazpacho,Culinary Recipe or Product,[Company not specified],"A recipe or product related to gazpacho, a cold soup from Spain.",Bottom right section
139,https://drive.google.com/file/d/1sFYsV-zFXiQHJGlFIVS1lgEJkY0OL4Ei/view?usp=drivesdk,Mia φωτογραφία χίλιες λέξεις,Instagram,Instagram,Follow Pronews.gr on Instagram for more content.,sidebar
139,https://drive.google.com/file/d/1sFYsV-zFXiQHJGlFIVS1lgEJkY0OL4Ei/view?usp=drivesdk,Ver más,Food Processor,BRAVO,Advertisement for a kitchen appliance.,bottom
157,https://drive.google.com/file/d/1UccXxX7fMVuK2Qa-hFIV1JcgmjezjMze/view?usp=drivesdk,WHAT IS MY WEIGHT LOSS BLOCK?,Weight loss assessment,Unknown,An interactive test to determine psychological and physical blocks to weight loss.,Sidebar (right)
157,https://drive.google.com/file/d/1UccXxX7fMVuK2Qa-hFIV1JcgmjezjMze/view?usp=drivesdk,TAKE TEST,Weight loss test,Unknown,Invitation to take a weight loss block assessment test.,Sidebar (right)
157,https://drive.google.com/file/d/1xjhFbnutaN0BNWLT3ckYDvsm9jOw6C5Z/view?usp=drivesdk,Smart Energy,Electricity bill reduction trick,Smart Energy,This simple trick reduces the electricity bill by up to 90%,banner
157,https://drive.google.com/file/d/1xjhFbnutaN0BNWLT3ckYDvsm9jOw6C5Z/view?usp=drivesdk,Modern Smart Beds,Smart beds,Camas inteligentes,Modern smart beds at affordable prices (see now),sidebar
157,https://drive.google.com/file/d/1xjhFbnutaN0BNWLT3ckYDvsm9jOw6C5Z/view?usp=drivesdk,Search Results,Solar tiles,Resultados de búsqueda,Solar tiles have a price lower than you can imagine. Click here.,sidebar
157,https://drive.google.com/file/d/1xjhFbnutaN0BNWLT3ckYDvsm9jOw6C5Z/view?usp=drivesdk,Insblueprint,Dating in the 80s,Insblueprint,"[Pics] Everyone Wanted To Date Her In The 80s, This Is Her Lately",sidebar
157,https://drive.google.com/file/d/1Me_TiBKCL7Nff8n0Rzu3L5phkywujNyF/view?usp=drivesdk,Este sencillo truco,Electricity Savings,Smart Energy,This simple trick reduces the electric bill by up to 90%,Top section
157,https://drive.google.com/file/d/1Me_TiBKCL7Nff8n0Rzu3L5phkywujNyF/view?usp=drivesdk,Camas inteligentes modernas,Modern Smart Beds,Camas inteligentes,Modern smart beds at affordable prices (right now),Top section
157,https://drive.google.com/file/d/1Me_TiBKCL7Nff8n0Rzu3L5phkywujNyF/view?usp=drivesdk,Las tejas solares,Solar Tiles,Resultados de búsqueda,Solar tiles have a price lower than what you imagine. Click here...,Top section
157,https://drive.google.com/file/d/1Me_TiBKCL7Nff8n0Rzu3L5phkywujNyF/view?usp=drivesdk,[Pics] Everyone Wanted To Date Her In The 80s,N/A,Insblueprint,A nostalgic look at women from the 80s.,Top section
8,https://drive.google.com/file/d/1-aXDS2sJ23dA76h1Rp2oQi-yja8B3Ib1/view?usp=drivesdk,Air Europa,Flight connectivity and entertainment services,Air Europa,It is easy to decide your connectivity and entertainment onboard when you fly with Air Europa.,"banner, center top"
8,https://drive.google.com/file/d/1-aXDS2sJ23dA76h1Rp2oQi-yja8B3Ib1/view?usp=drivesdk,Colonial,Office building rental,Colonial,Functional office building for rent in Alcobendas.,"sidebar, left"
8,https://drive.google.com/file/d/1ItWMShKlFRUu_FxvqZIm6LB5Zn770hHD/view?usp=drivesdk,Wizink Card,Financial services,Wizink,Request the free card that gives you control.,bottom right corner
8,https://drive.google.com/file/d/1qviEtlUKZkTQrARiKZZuZ3GYznq_nqR9/view?usp=drivesdk,WiZink Click,Credit Service,WiZink,"Also allows you to pay for your purchases in 85 installments of 1,000 euros in 3 months with 0% TIN (0% APR).",Bottom section of the page.
8,https://drive.google.com/file/d/1qviEtlUKZkTQrARiKZZuZ3GYznq_nqR9/view?usp=drivesdk,OKClub Subscription,Subscription Service,OKDiario,Subscribe today to OKClub to receive OKDIARIO to your email.,Sidebar on the right.
8,https://drive.google.com/file/d/1UEkDeOdYXHZo3VcHGFRbzcL_mOYC0Kz-/view?usp=drivesdk,WiZink Click,Payment plan,WiZink,Allows you to pay your purchases in 3 months with options for financing at 0% interest.,Bottom section
8,https://drive.google.com/file/d/1eDrOLojFF3nyVf-Oe3-Ray7tO9s5vMcf/view?usp=drivesdk,Trasteros de 1m² a 12m²,Storage Services,OhMyBox,1 month free. Get the best market offer. Request a price.,sidebar
8,https://drive.google.com/file/d/1bMhutSE6B1HkBYsK6vXlxBCf0TmCnZZi/view?usp=drivesdk,Jucil Nacional,N/A,Jucil,A tweet discussing the state of vehicles in the police force and the government's actions regarding police equipment.,Inline (social media post)
8,https://drive.google.com/file/d/1bMhutSE6B1HkBYsK6vXlxBCf0TmCnZZi/view?usp=drivesdk,Advertiser,Google Ads,Google,Placeholder for Google Ads.,Sidebar
8,https://drive.google.com/file/d/1OjayHb8in7wECkXpPLF4I5kmpnthUzaW/view?usp=drivesdk,¿El Black Friday en junio?,Hyundai Tucson,Hyundai,"In Hyundai, Black Friday is now.",Bottom section
231,https://drive.google.com/file/d/1y1PcS03Z2xiGP8IGXOh_KctOoAjMT4Mr/view?usp=drivesdk,Sorolla - Barcelona,Expo,Sorolla,A promotional advertisement for the Sorolla Expo in Barcelona.,Sidebar
231,https://drive.google.com/file/d/1jQa4FpcceYjR4A4x4_Yx1tPYcgL6jsWk/view?usp=drivesdk,MINDEN ÉVSZAKBAN SZÉP,Travel/Exploration,MAGYARORSZÁG,Explore the beauty of Hungary all year round.,Banner
231,https://drive.google.com/file/d/1XxtEaP4HSms04vCKqOpL9xbjGRuubYam/view?usp=drivesdk,Surrender your husband and get a reward!,Military Recruitment,Military Recruitment Commissar,The military recruitment commissar awarded wives who surrendered their husbands to the military.,Inline
25,https://drive.google.com/file/d/1CHMpqkS2WPgQyS-ZP2MDzdx8fHn_bw_k/view?usp=drivesdk,Efficient House Financing,House Financing,EFFIC,Enjoy an efficient and secure home with very competitive financing.,Banner
25,https://drive.google.com/file/d/14jaIHGXZHxlgAojMIIvhxElC3WLrDxZ7/view?usp=drivesdk,Ad,,Google,Suggests sending advertisements,Bottom
25,https://drive.google.com/file/d/1NXoEc34uFt7aNSbyZ9dtR1OcgpodAmzc/view?usp=drivesdk,ALGÚN DÍA TODAS LAS CASAS SERÁN EFFIC,Energy-efficient housing solutions,EFFIC,Enjoy a safe and efficient home with highly competitive financing.,Sidebar
25,https://drive.google.com/file/d/1z10PRl3-lPN-1s2p-XJp8W0Q2iS5xphC/view?usp=drivesdk,Кино Поиск,Movie streaming service,Yandex,"Search for movies, trailers, and reviews on a platform that offers movies and TV shows for every taste.",Sidebar
25,https://drive.google.com/file/d/1QVy8BkPkX_sihAPaND5e9C4p9Q1ylGSH/view?usp=drivesdk,Efficient Home,Home Efficiency Solutions,EFFIC,Enjoy a home that is efficient and secure with very competitive financing options.,Sidebar
25,https://drive.google.com/file/d/1ZCu-0rxoWx-1uIvdGwpmjm1g9rZEgjdP/view?usp=drivesdk,Special collection!,Various gadgets and items,Not specified,"Special collection of household items, including a multifunctional tool and a powerful 4-in-1 jump starter (Video)",Sidebar
25,https://drive.google.com/file/d/1YANbxOK2DIJ7TrUUtvXQ47KnA2gPVF3j/view?usp=drivesdk,Circle K Promotion,Fuel and Convenience Store Service,Circle K,"Circle K is advertising their new offerings and locations, specifically in Kaunas.",Sidebar
25,https://drive.google.com/file/d/1YANbxOK2DIJ7TrUUtvXQ47KnA2gPVF3j/view?usp=drivesdk,Efficient Housing Financing,Housing Financing Services,EffiC,A promotion for financing options for efficient housing solutions.,Sidebar
25,https://drive.google.com/file/d/1KO4W2ZZneJzxn_Zb3jcg5CWU2CfvGy6P/view?usp=drivesdk,Circle K Promotion,Fuel and Convenience Store Services,Circle K,Circle K is introducing a new product in Vilnius and Kaunas venues.,Main content area
25,https://drive.google.com/file/d/1qoGPcQ6rI9fvNK27FxwztwRfw6-IPP2n/view?usp=drivesdk,Efficient Houses,Energy-efficient housing,EffiC,Discover today a house that is efficient and secure with very competitive financing.,sidebar
25,https://drive.google.com/file/d/1qoGPcQ6rI9fvNK27FxwztwRfw6-IPP2n/view?usp=drivesdk,Efficient Houses,Energy-efficient housing,EffiC,"Someday, all houses will be efficient.",bottom
25,https://drive.google.com/file/d/1BoElCnsSpxkFuNNEml69kZGiYOUAN31A/view?usp=drivesdk,Mega Sale,Various products,Unknown,Large discount offers on a variety of items.,Sidebar
88,https://drive.google.com/file/d/1yXGotFjVgF-qKy-c41MOFnPzdkcGO180/view?usp=drivesdk,Pillows of Motorcyclists,Motorcycle Clubs,Best Vida,Motorcycle clubs that are more inclusive and engaging for riders.,Sidebar
88,https://drive.google.com/file/d/182JiwswFZEQqBbd-XvU-zX4PFKIp3WCR/view?usp=drivesdk,Intermed,Vitamin C,Intermed,Vitamin C product offered by Intermed.,Sidebar
88,https://drive.google.com/file/d/182JiwswFZEQqBbd-XvU-zX4PFKIp3WCR/view?usp=drivesdk,Sigal,Online Insurance,Sigal,Online insurance services provided by Sigal.,Sidebar
88,https://drive.google.com/file/d/182JiwswFZEQqBbd-XvU-zX4PFKIp3WCR/view?usp=drivesdk,Spar InterSpar,Offer Catalog,Spar,Catalog of offers from Spar for the period of October to December.,Sidebar
88,https://drive.google.com/file/d/182JiwswFZEQqBbd-XvU-zX4PFKIp3WCR/view?usp=drivesdk,Interesting History,Interesting Stories,Passion for Life,A story about the 42 funniest airplane book designs in the world.,Inline
88,https://drive.google.com/file/d/1m8s3vYHs1Z1NNm2FqD48CqoIW86ksiY4/view?usp=drivesdk,Erasmusu,Online platform for renting properties,Erasmusu,"The online platform with over 100,000 properties available for rent in Europe.",Inline below headline
88,https://drive.google.com/file/d/1m8s3vYHs1Z1NNm2FqD48CqoIW86ksiY4/view?usp=drivesdk,Perfectamente divertidas,Funny cat photos,Unknown,Perfectly funny: Funny photos of cats that will make you laugh...,Sidebar
155,https://drive.google.com/file/d/1Tg45exV_bSHzCTvw5c2bBOtfyIrxo4Oz/view?usp=drivesdk,Gordon Ramsay's Cooking Deals,Cooking products,,Chop like Gordon Ramsay with this aesthetically pleasing kitchenware.,sidebar
155,https://drive.google.com/file/d/1Tg45exV_bSHzCTvw5c2bBOtfyIrxo4Oz/view?usp=drivesdk,Father's Day Gift,Microsoft Products,Microsoft,Show Dad he’s the boss this Father’s Day with Microsoft...,sidebar
155,https://drive.google.com/file/d/1Tg45exV_bSHzCTvw5c2bBOtfyIrxo4Oz/view?usp=drivesdk,Charbroil Grill,Charcoal Grill,Wayfair,Save $60 on this 2-Burner Charbroil Grill this week on Wayfair.,sidebar
155,https://drive.google.com/file/d/1Tg45exV_bSHzCTvw5c2bBOtfyIrxo4Oz/view?usp=drivesdk,iPad Air Sale,5th Gen iPad Air,,This 5th Gen iPad Air is at its lowest price ever today on...,sidebar
155,https://drive.google.com/file/d/1MokVfoBHZYasgaJoHPHNt6JO0X5eanyO/view?usp=drivesdk,Daily Horoscope,Horoscope sign-up,New York Post,Know what every day has in store,Sidebar
155,https://drive.google.com/file/d/13FGjUejKZ7qGK9vRkp1ONrW-idprUjpC/view?usp=drivesdk,Get Tickets,Concert Tickets,Various Artists,"Promoting tickets for upcoming shows from different artists including Usher, Aerosmith, and Rolling Stones.",Sidebar
155,https://drive.google.com/file/d/12vq0KzMS9CB830i7VIDRSdeWHuI7psWB/view?usp=drivesdk,NY Post Newsletters,,New York Post,Sign up to receive topics that matter to you directly in your inbox.,sidebar (left)
155,https://drive.google.com/file/d/1spKS9KzKmG92HuStp0IVhPuPlQQ0w7oC/view?usp=drivesdk,"5 dead, dozens hospitalized as 'parrot fever' surges across Europe",Parrot Fever Awareness,N/A,Information about increasing cases of parrot fever in Europe.,Sidebar
155,https://drive.google.com/file/d/1spKS9KzKmG92HuStp0IVhPuPlQQ0w7oC/view?usp=drivesdk,STATE HEALTH OFFICIALS ARE SCRAMBLING AFTER A NEW MEXICO MAN DIED OF COMPLICATIONS FROM THE BUBONIC PLAGUE.,Public Health Alert,N/A,Alert regarding the bubonic plague case in New Mexico.,Sidebar
99,https://drive.google.com/file/d/1g9aZGb864Lr_JgpWoOV92HB_A0_EneQu/view?usp=drivesdk,Homage to Paco de Lucía,Concert Ticket,Exceltia,"A concert honoring Paco de Lucía, scheduled for June 13, 20:00.",Sidebar
99,https://drive.google.com/file/d/1vi1Mr6wBZ7-PljA_egrszuxFg0sBp5Hq/view?usp=drivesdk,Experience the Finest of Girona,Hotel Accommodation,Carlemany Hotel,Enjoy an unforgettable experience when you book directly with us.,Bottom section
99,https://drive.google.com/file/d/1ICQoe2v0wOP-1mvdzVVr2BsYgb-oi5nW/view?usp=drivesdk,Días Únicos Dacia,Dacia Vehicles,Dacia,Special offers on Dacia vehicles.,Bottom section
99,https://drive.google.com/file/d/1ICQoe2v0wOP-1mvdzVVr2BsYgb-oi5nW/view?usp=drivesdk,Efficio,Home Financing,Efficio,Enjoy competitive financing for an efficient and safe home.,Sidebar
99,https://drive.google.com/file/d/1ovSJ8_aEoNRHA5zHjmr4LzxCtVUN0vZ1/view?usp=drivesdk,Días Únicos Dacia con ofertas,Dacia vehicles,Dacia,Unique days with offers on Dacia vehicles.,sidebar
99,https://drive.google.com/file/d/18-c40zvpGy0WYJj3CmOEW8qICQnV8-mM/view?usp=drivesdk,El valor de ser directo,Insurance,Linea Directa,The value of being straightforward.,Bottom section
99,https://drive.google.com/file/d/18-c40zvpGy0WYJj3CmOEW8qICQnV8-mM/view?usp=drivesdk,ALGÚN DÍA TODAS LAS CASAS SERÁN EFFIC,Finance/Loans,EFFIC,Enjoy today a secure and efficient home financing at very competitive rates.,Sidebar
99,https://drive.google.com/file/d/1X-B642GhLtIOIWdktQeojtegBJJ80smz/view?usp=drivesdk,Linea Directa,Insurance Services,No specific company name provided,The value of being direct,Bottom left of the page
99,https://drive.google.com/file/d/1Y_cVm408TMw3zOhtGeGfwnZQWVzM5hJg/view?usp=drivesdk,Paco de Lucía Concert,Concert Tickets,La Música Catalana,Tickets for the Paco de Lucía concert on June 13 at 20:00.,Inline within article
99,https://drive.google.com/file/d/1Y_cVm408TMw3zOhtGeGfwnZQWVzM5hJg/view?usp=drivesdk,Linea Directa,Insurance Services,Linea Directa,Direct insurance services that guarantee your well-being.,Bottom section of the page
99,https://drive.google.com/file/d/13MhwIacXniCYsM7lz-RKQ_09wH7xjb3l/view?usp=drivesdk,El valor de ser directo,Direct insurance services,Línea Directa,"This ad promotes direct insurance services, highlighting the value of choosing direct coverage options.",bottom left section of the website
99,https://drive.google.com/file/d/1dFmB8PdIlZRz99ccD3ibi1ByN2GPgE0p/view?usp=drivesdk,Homenaje a Paco de Lucía,Concert Tickets,Palau de la Música Catalana,"Concert for 'Homenaje a Paco de Lucía' on June 13, 2020, at Palau de la Música.",Top section before the headline
99,https://drive.google.com/file/d/1dFmB8PdIlZRz99ccD3ibi1ByN2GPgE0p/view?usp=drivesdk,El valor de ser directo,Insurance Services,Linea Directa,Promoting direct value for their insurance services.,Bottom section
99,https://drive.google.com/file/d/1F0TwRhLSzoje22y8fG22EWQfkhWbrjlN/view?usp=drivesdk,El valor de ser directo,Insurance,Linea Directa,The value of being direct in your insurance services.,Bottom section
589,https://drive.google.com/file/d/1UvvHj_vJbfr6AfRLMq4f0AcCeOYyKY-x/view?usp=drivesdk,Barcelo,Hotel discount,Barcelo.com,Enjoy the summer at your rhythm and get up to 40% discount.,"Banner, top section"
589,https://drive.google.com/file/d/1UvvHj_vJbfr6AfRLMq4f0AcCeOYyKY-x/view?usp=drivesdk,Škoda,Cuidado en junio,Škoda,"A promotional advertisement for Škoda, possibly about vehicles or services.","Sidebar, left"
589,https://drive.google.com/file/d/1UvvHj_vJbfr6AfRLMq4f0AcCeOYyKY-x/view?usp=drivesdk,mute-labs I SOLO,Insulated Phone Cabin,mute-labs.com,Cabina insonorizada para oficinas - mute-labs I SOLO - Cabina telefónica insonorizada - Phone.,"Inline, middle section"
589,https://drive.google.com/file/d/1W6kO-mQf0qYLfv-K6Qefes0Deucc-18z/view?usp=drivesdk,Google Ads,Advertising Service,Google,Advertisement space provided by Google,Sidebar
589,https://drive.google.com/file/d/1W6kO-mQf0qYLfv-K6Qefes0Deucc-18z/view?usp=drivesdk,Google Ads,Advertising Service,Google,Advertisement space provided by Google,Bottom
589,https://drive.google.com/file/d/1CjLwlbUiZFielv6lCKLU9iBynNn3Sdvr/view?usp=drivesdk,Explore the City with Piaggio!,Scooters,Piaggio,Ad promoting Piaggio scooters designed for urban travel.,"Inline, in the main content area"
589,https://drive.google.com/file/d/1CjLwlbUiZFielv6lCKLU9iBynNn3Sdvr/view?usp=drivesdk,American Express Platinum Card,Credit Card,American Express,Ad for the American Express Platinum card offering premium features and services.,Sidebar
589,https://drive.google.com/file/d/1Q7iRaHHfrdODLkVDR4s-BK7p9Lyj7Ge0/view?usp=drivesdk,Explore the city with Piaggio!,Scooters,Piaggio,"An advertisement promoting Piaggio scooters, highlighting urban exploration.",Inline (middle of the page)
589,https://drive.google.com/file/d/1zeMk9FjfSSlFt2RDvh5AQfozVC_-2N5h/view?usp=drivesdk,Cabina de Reuniones Insonorizada,Acoustic Meeting Room,mute-labs,Soundproof meeting cabins for private and quiet discussions.,Top section before the headline
529,https://drive.google.com/file/d/1XFXgsfRwnJhkga08HM2e0DIBQWss-xTa/view?usp=drivesdk,Help Desk 24/7,Expert assistance,JustAnswer,"Get answers to your questions quickly from an expert, available 24/7.",popup
529,https://drive.google.com/file/d/1XFXgsfRwnJhkga08HM2e0DIBQWss-xTa/view?usp=drivesdk,Join the fight against cancer,Cancer research and support,Spanish Association Against Cancer,"With these gifts, you are joining the fight against cancer and supporting community initiatives for research.",sidebar
529,https://drive.google.com/file/d/1G9vibrtN4pMZ3cU2Rl1SJe-BY48de-sp/view?usp=drivesdk,Let's Talk Economics,Economic Consultancy,EconoConsult,Expert financial advice for individuals and businesses tackling economic challenges.,sidebar
529,https://drive.google.com/file/d/1G9vibrtN4pMZ3cU2Rl1SJe-BY48de-sp/view?usp=drivesdk,"Travel More, Spend Less",Travel Packages,TravelBest,"Affordable travel packages to popular destinations, designed for every budget.",banner
529,https://drive.google.com/file/d/1t0aaNr78gsqWKLvb85bZ2COCTkZIdk28/view?usp=drivesdk,PREPORUKA ZA VAS,Health and safety guidance,hearclear,"An advertisement promoting guidance or recommendations related to health safety, possibly for safety in public transport.",right sidebar
529,https://drive.google.com/file/d/1EX-o8tLqZ7_jq0pgzg0Zh8XLxwATegfo/view?usp=drivesdk,BORE SE ZA ŽIVOT POVREĐENOM U SUDARU S VOZOM,News,Informer,Report on the life of a person injured in a train accident.,sidebar
529,https://drive.google.com/file/d/1EX-o8tLqZ7_jq0pgzg0Zh8XLxwATegfo/view?usp=drivesdk,6 TRENDOVA za kojima ćete POLUDJETI OVOG LETA,News,Informer,An article listing trends that are expected to be popular this summer.,sidebar
529,https://drive.google.com/file/d/1bZG2EkeXKNhMR2M1YeclDMWG92kn_fAh/view?usp=drivesdk,Calcula cost de tu proyecto,Project calculation service,Papik Cases Passives,Service to help calculate project costs.,Sidebar
529,https://drive.google.com/file/d/1-GZwDj2OOHPUfpiafdLa4YJOur_Iq2S9/view?usp=drivesdk,Farmerke koje nosi Sindi Kraford su potrebne SVAKOJ ŽENI,Jeans,Unknown,Jeans that are needed by every woman,Sidebar
529,https://drive.google.com/file/d/1-GZwDj2OOHPUfpiafdLa4YJOur_Iq2S9/view?usp=drivesdk,Da li možete da pronađete ULJEZA u ovoj ilustraciji? Samo oni NAJBOLJI ga uoči za manje od 18 sekundi,Unknown,Unknown,A challenge to spot the intruder in an illustration,Sidebar
529,https://drive.google.com/file/d/1-GZwDj2OOHPUfpiafdLa4YJOur_Iq2S9/view?usp=drivesdk,Sve je više dokaza! Iza masakra u Moskvi ne sto...,Unknown,Unknown,Reports on evidence behind a massacre in Moscow,Bottom
529,https://drive.google.com/file/d/1iyV86Q6G1ngLZsZ4GQEgxV0x3_n6Wykz/view?usp=drivesdk,Calcula coste de tu proyecto,Project Cost Calculator,Papik Cases Passives,A service for calculating the cost of a construction or project planning.,Sidebar (right)
529,https://drive.google.com/file/d/1iyV86Q6G1ngLZsZ4GQEgxV0x3_n6Wykz/view?usp=drivesdk,Calcula coste de tu proyecto,Project Cost Calculator,Papik Cases Passives,A service for calculating the cost of a construction or project planning.,Sidebar (right)
529,https://drive.google.com/file/d/1Xj88tTtQYOn03N1gmkPpWEccxiqVEK7m/view?usp=drivesdk,,,,,Right Sidebar
529,https://drive.google.com/file/d/1Xj88tTtQYOn03N1gmkPpWEccxiqVEK7m/view?usp=drivesdk,,,,,Bottom section
535,https://drive.google.com/file/d/1sUPm-VFiqnyHfURM3qNRCjwcdt9O5pFG/view?usp=drivesdk,Fama,Sofa,Fama,Feel like you are on a cloud with this cozy sofa.,bottom
535,https://drive.google.com/file/d/1owt5GB1TNeloQNn9wbypNAEvNR97zjYf/view?usp=drivesdk,Bajden nije ukinuo Uskrs proglasenjem dana vidljivosti transrodnih osoba,News article,Informer,Coverage on Biden and his decisions regarding visibility for transgender individuals.,Top section before the headline
535,https://drive.google.com/file/d/1owt5GB1TNeloQNn9wbypNAEvNR97zjYf/view?usp=drivesdk,Nezavisne Dnevne Novine,Newspaper,Informer,A daily independent newspaper providing news and information.,Top banner
535,https://drive.google.com/file/d/1owt5GB1TNeloQNn9wbypNAEvNR97zjYf/view?usp=drivesdk,Vest dana,News article,Informer,Shock day for Russia and Russia; Putin addresses the public.,Sidebar right
547,https://drive.google.com/file/d/1iyIEYIbtb0ciqGXBWdgk2dbqDJ-U3Bhe/view?usp=drivesdk,Elegant Bathroom,Stylish Swimwear,Gottex,Elegant and stylish swimwear collection for the summer season.,sidebar
547,https://drive.google.com/file/d/1iyIEYIbtb0ciqGXBWdgk2dbqDJ-U3Bhe/view?usp=drivesdk,Mute Labs,Soundproof Booths,Mute Labs,Innovative soundproof booths designed for privacy and concentration.,inline
